,league,season,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup
118,EPL,2014,Pablo Zabaleta,88,DR,0,0,0,0.0,0.0,90,0,610,0.01498535182327032,0.01498535182327032
119,EPL,2014,Gaël Clichy,88,DL,1,0,2,0.5369211435317993,0.4698094427585602,90,2,613,1.0200804471969604,0.01334995310753584
120,EPL,2014,Vlad Chiriches,82,DR,0,0,1,0.013775902800261973,0.026089724153280255,72,1,1395,0.11791503429412843,0.10413912683725356
121,EPL,2014,Ben Davies,82,DL,0,0,0,0.0,0.0,90,0,660,0.030684716999530792,0.030684716999530792
122,EPL,2014,Antonio Valencia,89,DR,0,0,0,0.0,0.0,90,0,627,0.15596607327461245,0.15596607327461245
123,EPL,2014,Ashley Young,89,DL,0,0,0,0.027532972395420074,0.0,90,1,631,0.14244161546230316,0.11490863561630248
124,EPL,2014,Branislav Ivanovic,80,DR,0,0,0,0.0,0.0,90,0,682,0.5045508742332458,0.5045508742332458
125,EPL,2014,César Azpilicueta,80,DL,0,1,1,0.0,0.1830270290374756,90,0,681,0.22150985896587366,0.03848281875252724
126,EPL,2014,Vlad Chiriches,82,DR,0,0,1,0.0,0.014985556714236738,90,0,1395,0.03679228574037552,0.03679228574037552
127,EPL,2014,Ben Davies,82,DL,0,0,1,0.0,0.02608313038945198,90,0,660,0.03893223404884338,0.03893223404884338
128,EPL,2014,Pablo Zabaleta,88,DR,1,0,0,0.36200690269470215,0.0,90,1,610,0.6920610070228577,0.3300541043281555
129,EPL,2014,Gaël Clichy,88,DL,0,0,3,0.02790011465549469,0.10857264697551727,90,1,613,0.3791525959968567,0.25854480266571045
130,EPL,2014,Calum Chambers,83,DR,0,0,0,0.0,0.0,90,0,508,0.0,0.0
131,EPL,2014,Nacho Monreal,83,DL,0,0,0,0.0,0.0,90,0,495,0.05015507340431213,0.05015507340431213
132,EPL,2014,Branislav Ivanovic,80,DR,0,0,1,0.1270667165517807,0.07936430722475052,90,2,682,0.5189244151115417,0.31249338388442993
133,EPL,2014,César Azpilicueta,80,DL,0,0,1,0.0,0.01639857515692711,68,0,681,0.085577592253685,0.06917902082204819
134,EPL,2014,Héctor Bellerín,83,DR,0,0,1,0.0,0.28732988238334656,47,0,492,0.30732572078704834,0.30732572078704834
135,EPL,2014,Kieran Gibbs,83,DL,0,0,1,0.01999582163989544,0.034473739564418786,90,1,545,0.05446955934166908,0.01999582163989544
136,EPL,2014,Eric Dier,82,DR,0,0,2,0.0,0.05884920805692673,90,0,643,0.30007418990135193,0.2879790961742401
137,EPL,2014,Ben Davies,82,DL,0,0,2,0.0,0.1167537271976471,90,0,660,0.282580703496933,0.2014218121767044
138,EPL,2014,Pablo Zabaleta,88,DR,0,0,1,0.02424382977187633,0.06676748394966125,90,1,610,0.1125328093767166,0.045765329152345664
139,EPL,2014,Gaël Clichy,88,DL,0,0,0,0.0,0.0,90,0,613,1.0326584577560425,1.0326584577560425
140,EPL,2014,Branislav Ivanovic,80,DR,0,0,1,0.03143981471657753,0.11179523169994354,90,1,682,0.14323504269123075,0.11179523169994354
141,EPL,2014,Filipe Luis,80,DL,0,0,0,0.0,0.0,90,0,2265,0.08591394871473312,0.08591394871473312
142,EPL,2014,Bacary Sagna,88,DR,0,0,0,0.0,0.0,90,0,625,0.2729387581348419,0.2729387581348419
143,EPL,2014,Gaël Clichy,88,DL,0,0,0,0.0,0.0,90,0,613,0.0,0.0
144,EPL,2014,Héctor Bellerín,83,DR,0,1,1,0.0,0.5226083397865295,90,0,492,1.0183782577514648,0.4957698881626129
145,EPL,2014,Kieran Gibbs,83,DL,0,0,1,0.04055691882967949,0.014061351306736471,90,1,545,0.5451017022132874,0.490483433008194
